Sampling Rate : 128 Hz,Duration : 10 Minutes
Time,PPG
467.4375,-20487.35938
467.4453125,-20477.49023
467.453125,-20470.49023
467.4609375,-20468.25195
467.46875,-20468.78125
467.4765625,-20467.81836
467.484375,-20460.25391
467.4921875,-20443.24219
467.5,-20417.9668
467.5078125,-20388.28125
467.515625,-20359.93945
467.5234375,-20337.58398
467.53125,-20323.32617
467.5390625,-20316.69141
467.546875,-20315.19727
467.5546875,-20316.1875
467.5625,-20318.15625
467.5703125,-20321.24414
467.578125,-20328.11719
467.5859375,-20342.12695
467.59375,-20366.33008
467.6015625,-20402.05078
467.609375,-20447.61133
467.6171875,-20499.86133
467.625,-20554.78711
467.6328125,-20609.51172
467.640625,-20663.40039
467.6484375,-20717.2793
467.65625,-20772.69922
467.6640625,-20830.37695
467.671875,-20889.58398
467.6796875,-20948.75391
467.6875,-21006.01563
467.6953125,-21060.64648
467.703125,-21113.45313
467.7109375,-21166.19141
467.71875,-21221.95898
467.7265625,-21283.49023
467.734375,-21353.15039
467.7421875,-21432.70703
467.75,-21522.43555
467.7578125,-21621.94922
467.765625,-21728.90625
467.7734375,-21839.07227
467.78125,-21946.58398
467.7890625,-22044.43359
467.796875,-22126.64844
467.8046875,-22190.13672
467.8125,-22236.02539
467.8203125,-22269.47852
467.828125,-22297.01758
467.8359375,-22323.91016
467.84375,-22351.69727
467.8515625,-22377.71289
467.859375,-22398.00977
467.8671875,-22409.36328
467.875,-22411.71094
467.8828125,-22408.26172
467.890625,-22403.03711
467.8984375,-22399.74219
467.90625,-22399.79688
467.9140625,-22402.99023
467.921875,-22408.46289
467.9296875,-22415.18555
467.9375,-22422.17188
467.9453125,-22427.95898
467.953125,-22430.47852
467.9609375,-22428.17969
467.96875,-22420.47266
467.9765625,-22408.61133
467.984375,-22394.92969
467.9921875,-22381.01172
468,-22367.67969
468.0078125,-22353.71094
468.015625,-22337.89258
468.0234375,-22320.4043
468.03125,-22303.06055
468.0390625,-22289.7793
468.046875,-22284.23828
468.0546875,-22288.49023
468.0625,-22302.01172
468.0703125,-22321.82227
468.078125,-22344.22656
468.0859375,-22366.60352
468.09375,-22388.35547
468.1015625,-22411.51367
468.109375,-22438.49805
468.1171875,-22470.87305
468.125,-22507.83594
468.1328125,-22545.80859
468.140625,-22581.07031
468.1484375,-22610.68164
468.15625,-22634.22852
468.1640625,-22653.65234
468.171875,-22671.01563
468.1796875,-22687.85742
468.1875,-22704.04883
468.1953125,-22719.18359
468.203125,-22734.33594
468.2109375,-22752.80273
468.21875,-22779.64453
468.2265625,-22819.58789
468.234375,-22874.60938
468.2421875,-22943.74023
468.25,-23023.0332
468.2578125,-23108.04492
468.265625,-23195.17578
468.2734375,-23281.35156
468.28125,-23364.28711
468.2890625,-23440.44922
468.296875,-23505.69922
468.3046875,-23556.92773
468.3125,-23593.14063
468.3203125,-23617.33398
468.328125,-23634.79297
468.3359375,-23651.25
468.34375,-23670.74805
468.3515625,-23694.63086
468.359375,-23722.74609
468.3671875,-23755.01953
468.375,-23792.05273
468.3828125,-23835.26172
468.390625,-23884.40234
468.3984375,-23937.16602
468.40625,-23989.80273
468.4140625,-24038.78711
468.421875,-24084.67188
468.4296875,-24131.81055
468.4375,-24187.36523
468.4453125,-24258.2207
468.453125,-24347.33984
468.4609375,-24453.63672
468.46875,-24573.04688
468.4765625,-24701.91602
468.484375,-24839.70508
468.4921875,-24989.39063
468.5,-25154.39258
468.5078125,-25342.30859
468.515625,-25552.40039
468.5234375,-25782.18555
468.53125,-26026.01953
468.5390625,-26277.98047
468.546875,-26533.50195
468.5546875,-26789.07813
468.5625,-27042.80859
468.5703125,-27291.96094
468.578125,-27533.12891
468.5859375,-27763.20508
468.59375,-27979.87305
468.6015625,-28183.06641
468.609375,-28373.56836
468.6171875,-28551.38281
468.625,-28714.25781
468.6328125,-28857.5332
468.640625,-28976.87109
468.6484375,-29071.125
468.65625,-29143.91797
468.6640625,-29203.82227
468.671875,-29259.90625
468.6796875,-29318.40039
468.6875,-29380.25195
468.6953125,-29441.14844
468.703125,-29496.61914
468.7109375,-29544.85938
468.71875,-29589.93945
468.7265625,-29641.46484
468.734375,-29710.61719
468.7421875,-29807.01172
468.75,-29935.18945
468.7578125,-30094.50391
468.765625,-30281.04102
468.7734375,-30490.08398
468.78125,-30718.88672
468.7890625,-30966.99609
468.796875,-31234.77734
468.8046875,-31522.68164
468.8125,-31828.29492
468.8203125,-32146.67188
468.828125,-32471.0918
468.8359375,-32793.79688
468.84375,-33109.70313
468.8515625,-33416.19922
468.859375,-33714.10547
468.8671875,-34007.11328
468.875,-34299.26563
468.8828125,-34594.17969
468.890625,-34893.35156
468.8984375,-35196.38281
468.90625,-35501.94141
468.9140625,-35808.01953
468.921875,-36112.6875
468.9296875,-36413.17969
468.9375,-36704.82031
468.9453125,-36982.92188
468.953125,-37243.55859
468.9609375,-37487.38672
468.96875,-37721.15234
468.9765625,-37955.42969
468.984375,-38202.19141
468.9921875,-38467.75391
469,-38746.42578
469.0078125,-39035.21484
469.015625,-39316.625
469.0234375,-39579.13281
469.03125,-39817.78125
469.0390625,-40035.01172
469.046875,-40237.92578
469.0546875,-40433.21484
469.0625,-40624.4375
469.0703125,-40811.07813
469.078125,-40989.76953
469.0859375,-41158.41406
469.09375,-41316.11328
469.1015625,-41463.68359
469.109375,-41602.07031
469.1171875,-41729.70313
469.125,-41844.28125
469.1328125,-41942.03125
469.140625,-42020.32031
469.1484375,-42078.95703
469.15625,-42119.44531
469.1640625,-42145.13672
469.171875,-42160.10938
469.1796875,-42169.04688
469.1875,-42177.49609
469.1953125,-42190.67188
469.203125,-42212.76563
469.2109375,-42245.13672
469.21875,-42285.13672
469.2265625,-42329.23047
469.234375,-42373.84766
469.2421875,-42418.85547
469.25,-42467.75781
469.2578125,-42524.03125
469.265625,-42589.67969
469.2734375,-42661.42188
469.28125,-42732.43359
469.2890625,-42796.46875
469.296875,-42850.87109
469.3046875,-42898.73438
469.3125,-42946.30859
469.3203125,-42998.57813
469.328125,-43056.17578
469.3359375,-43114.19922
469.34375,-43166.14453
469.3515625,-43208.06641
469.359375,-43240.77734
469.3671875,-43271.27734
469.375,-43307.42188
469.3828125,-43354.73828
469.390625,-43413.84375
469.3984375,-43479.66016
469.40625,-43546.22656
469.4140625,-43608.3125
469.421875,-43664.30859
469.4296875,-43716.42188
469.4375,-43767.98047
469.4453125,-43821.97656
469.453125,-43879.28906
469.4609375,-43938.65234
469.46875,-43998.09766
469.4765625,-44055.11719
469.484375,-44108.01953
469.4921875,-44155.55859
469.5,-44196.41797
469.5078125,-44230.06641
469.515625,-44257.39453
469.5234375,-44280.63672
469.53125,-44303.15625
469.5390625,-44326.85547
469.546875,-44352.83984
469.5546875,-44379.21094
469.5625,-44402.875
469.5703125,-44421.78906
469.578125,-44435.49609
469.5859375,-44446.13672
469.59375,-44456.63281
469.6015625,-44468.92969
469.609375,-44483.62891
469.6171875,-44499.78125
469.625,-44517.24609
469.6328125,-44537.47266
469.640625,-44562.13281
469.6484375,-44593.38672
469.65625,-44630.18359
469.6640625,-44669.25
469.671875,-44707.08984
469.6796875,-44741.52344
469.6875,-44775.33203
469.6953125,-44813.57031
469.703125,-44861.14844
469.7109375,-44919.85938
469.71875,-44986.08594
469.7265625,-45053.18359
469.734375,-45114.59766
469.7421875,-45166.875
469.75,-45211.09375
469.7578125,-45250.02344
469.765625,-45286.23047
469.7734375,-45320.03125
469.78125,-45349.14453
469.7890625,-45372.80469
469.796875,-45391.69141
469.8046875,-45409.16016
469.8125,-45429.75781
469.8203125,-45455.67578
469.828125,-45487.61719
469.8359375,-45523.67188
469.84375,-45561.47266
469.8515625,-45599.80859
469.859375,-45637.60547
469.8671875,-45673.78516
469.875,-45706.32813
469.8828125,-45732.75781
469.890625,-45752.30469
469.8984375,-45766.05469
469.90625,-45777.69531
469.9140625,-45791.31641
469.921875,-45808.38672
469.9296875,-45828.64844
469.9375,-45848.85938
469.9453125,-45865.85547
469.953125,-45878.73828
469.9609375,-45888.15625
469.96875,-45897.42188
469.9765625,-45909.21094
469.984375,-45925.11328
469.9921875,-45945.8125
470,-45970.85938
470.0078125,-46000.14844
470.015625,-46033.64453
470.0234375,-46070.76172
470.03125,-46110.5
470.0390625,-46150.17578
470.046875,-46187.05078
470.0546875,-46219.13672
470.0625,-46245.32813
470.0703125,-46267.91406
470.078125,-46289.76172
470.0859375,-46313.96875
470.09375,-46342.72656
470.1015625,-46375.13672
470.109375,-46409.74219
470.1171875,-46443.96875
470.125,-46476.3125
470.1328125,-46506.85938
470.140625,-46536.26563
470.1484375,-46565.19531
470.15625,-46593.53906
470.1640625,-46620.52344
470.171875,-46646.78516
470.1796875,-46674.10938
470.1875,-46705.99609
470.1953125,-46745.46875
470.203125,-46791.71875
470.2109375,-46841.16406
470.21875,-46886.55469
470.2265625,-46921.35938
470.234375,-46943.27344
470.2421875,-46954.14453
470.25,-46960.33203
470.2578125,-46967.34766
470.265625,-46977.41797
470.2734375,-46988.70703
470.28125,-46996.85156
470.2890625,-46999.05859
470.296875,-46996.41016
470.3046875,-46993.43359
470.3125,-46996.93359
470.3203125,-47011.05859
470.328125,-47036.56641
470.3359375,-47070.63672
470.34375,-47107.80469
470.3515625,-47144.57422
470.359375,-47178.64453
470.3671875,-47210.00781
470.375,-47240.21094
470.3828125,-47269.69922
470.390625,-47298.97656
470.3984375,-47326.89453
470.40625,-47351.97266
470.4140625,-47373.19531
470.421875,-47390.23438
470.4296875,-47404.11719
470.4375,-47416.93359
470.4453125,-47430.60156
470.453125,-47447.57031
470.4609375,-47468.59766
470.46875,-47493.84766
470.4765625,-47522.71875
470.484375,-47552.99219
470.4921875,-47583.21484
470.5,-47611.45313
470.5078125,-47634.99609
470.515625,-47654.46094
470.5234375,-47670.5
470.53125,-47685.69531
470.5390625,-47701.53125
470.546875,-47717.80469
470.5546875,-47732.23828
470.5625,-47741.09766
470.5703125,-47741.66797
470.578125,-47733.8125
470.5859375,-47719.74219
470.59375,-47704.01172
470.6015625,-47689.44141
470.609375,-47676.73047
470.6171875,-47663.84766
470.625,-47646.28125
470.6328125,-47621.23047
470.640625,-47587.0625
470.6484375,-47544.9375
470.65625,-47498.57031
470.6640625,-47451.77734
470.671875,-47408.79688
470.6796875,-47371.82422
470.6875,-47340.94141
470.6953125,-47314.21875
470.703125,-47287.83594
470.7109375,-47257.58594
470.71875,-47220.12109
470.7265625,-47173.13281
470.734375,-47117.31641
470.7421875,-47054.29297
470.75,-46987.32813
470.7578125,-46920.30469
470.765625,-46855.88281
470.7734375,-46797.10156
470.78125,-46744.65234
470.7890625,-46697.70313
470.796875,-46654.47656
470.8046875,-46611.8125
470.8125,-46568.01563
470.8203125,-46522.55078
470.828125,-46476.82813
470.8359375,-46433.73438
470.84375,-46395.66406
470.8515625,-46363.41406
470.859375,-46335.51172
470.8671875,-46307.94922
470.875,-46277.53125
470.8828125,-46241.86719
470.890625,-46201.76563
470.8984375,-46160.50781
470.90625,-46120.96484
470.9140625,-46085.62891
470.921875,-46053.43359
470.9296875,-46021.32813
470.9375,-45986.48438
470.9453125,-45947.15625
470.953125,-45904.4375
470.9609375,-45860.59375
470.96875,-45817.38281
470.9765625,-45775.11328
470.984375,-45731.94531
470.9921875,-45686.03516
471,-45636.4375
471.0078125,-45583.94922
471.015625,-45531.19141
471.0234375,-45480.41016
471.03125,-45433.96875
471.0390625,-45394.13281
471.046875,-45362.01563
471.0546875,-45339.40625
471.0625,-45325.6875
471.0703125,-45317.96484
471.078125,-45311.55078
471.0859375,-45300.64063
471.09375,-45281.69141
471.1015625,-45254.47656
471.109375,-45222.08594
471.1171875,-45189.53516
471.125,-45160.70313
471.1328125,-45137.66406
471.140625,-45120.33594
471.1484375,-45106.82031
471.15625,-45096.25781
471.1640625,-45087.15625
471.171875,-45078.60547
471.1796875,-45069.8125
471.1875,-45059.23047
471.1953125,-45047.21094
471.203125,-45034.19531
471.2109375,-45021.19922
471.21875,-45009.04688
471.2265625,-44996.71484
471.234375,-44982.23828
471.2421875,-44963.3125
471.25,-44938.82031
471.2578125,-44910
471.265625,-44879.24609
471.2734375,-44849.60547
471.28125,-44823.13281
471.2890625,-44799.63281
471.296875,-44779.25
471.3046875,-44761.61328
471.3125,-44747.69922
471.3203125,-44739.24219
471.328125,-44735.99219
471.3359375,-44736.20313
471.34375,-44734.48438
471.3515625,-44723.99609
471.359375,-44699.53125
471.3671875,-44659.21875
471.375,-44606.42188
471.3828125,-44548.23438
471.390625,-44492.48828
471.3984375,-44445.09766
471.40625,-44407.08984
471.4140625,-44375.66797
471.421875,-44345.74219
471.4296875,-44312.07422
471.4375,-44273.4375
471.4453125,-44231.30859
471.453125,-44190.19531
471.4609375,-44155.66797
471.46875,-44131.08203
471.4765625,-44117.91797
471.484375,-44113.55078
471.4921875,-44112.63281
471.5,-44109.01953
471.5078125,-44097.07422
471.515625,-44074.23047
471.5234375,-44041.42969
471.53125,-44002.09766
471.5390625,-43960.45703
471.546875,-43918.02344
471.5546875,-43873.27734
471.5625,-43822.32422
471.5703125,-43760.96094
471.578125,-43689.70313
471.5859375,-43613.14063
471.59375,-43539.35547
471.6015625,-43476.20703
471.609375,-43426.14453
471.6171875,-43386.31641
471.625,-43348.62109
471.6328125,-43304.68359
471.640625,-43250.00391
471.6484375,-43185.64063
471.65625,-43117.46875
471.6640625,-43052.66797
471.671875,-42996.03516
471.6796875,-42948.97656
471.6875,-42909.17969
471.6953125,-42873.50781
471.703125,-42839.93359
471.7109375,-42807.26172
471.71875,-42776.53516
471.7265625,-42747.67969
471.734375,-42719.70313
471.7421875,-42691.1875
471.75,-42660.27344
471.7578125,-42627.51172
471.765625,-42594.75781
471.7734375,-42564.73438
471.78125,-42539.36328
471.7890625,-42517.54688
471.796875,-42495.41406
471.8046875,-42467.60938
471.8125,-42429.32031
471.8203125,-42379.80859
471.828125,-42321.29688
471.8359375,-42258.73438
471.84375,-42196.8125
471.8515625,-42136.86719
471.859375,-42078.28906
471.8671875,-42017.96484
471.875,-41953.42578
471.8828125,-41884.79688
471.890625,-41813.82813
471.8984375,-41744.36328
471.90625,-41679.44141
471.9140625,-41620.5
471.921875,-41566.99219
471.9296875,-41516.19141
471.9375,-41464.32031
471.9453125,-41407.77344
471.953125,-41343.69922
471.9609375,-41272.64844
471.96875,-41197.10938
471.9765625,-41121.89063
471.984375,-41051.71094
471.9921875,-40988.25391
472,-40930.92188
472.0078125,-40876.27344
472.015625,-40820.59766
472.0234375,-40763.22656
472.03125,-40706.43359
472.0390625,-40655.84766
472.046875,-40616.50391
472.0546875,-40590.30469
472.0625,-40574.50781
472.0703125,-40562.05078
472.078125,-40544.69922
472.0859375,-40516.48828
472.09375,-40475.39844
472.1015625,-40425.13281
472.109375,-40371.26172
472.1171875,-40319.46875
472.125,-40272.71484
472.1328125,-40229.75781
472.140625,-40188.25781
472.1484375,-40145.47266
472.15625,-40100.99609
472.1640625,-40057.31641
472.171875,-40017.36719
472.1796875,-39983.21875
472.1875,-39953.89453
472.1953125,-39925.88281
472.203125,-39895.41016
472.2109375,-39860.57422
472.21875,-39823.36719
472.2265625,-39789.10547
472.234375,-39763.27344
472.2421875,-39750.04297
472.25,-39748.35547
472.2578125,-39753.27344
472.265625,-39758.03906
472.2734375,-39756.35547
472.28125,-39746.69922
472.2890625,-39730.99609
472.296875,-39713.45313
472.3046875,-39697.84375
472.3125,-39684.25781
472.3203125,-39669.58984
472.328125,-39648.97656
472.3359375,-39618.82031
472.34375,-39579.36328
472.3515625,-39534.01172
472.359375,-39487.92188
472.3671875,-39444.77734
472.375,-39404.16406
472.3828125,-39363.48828
472.390625,-39318.45313
472.3984375,-39267.01563
472.40625,-39211.05078
472.4140625,-39154.84375
472.421875,-39104.84766
472.4296875,-39065.14844
472.4375,-39036.46094
472.4453125,-39016.33203
472.453125,-39000.08203
472.4609375,-38983.85156
472.46875,-38966.07031
472.4765625,-38947.87891
472.484375,-38932.25391
472.4921875,-38921.06641
472.5,-38914.03516
472.5078125,-38908.07031
472.515625,-38898.15234
472.5234375,-38881.65625
472.53125,-38858.65625
472.5390625,-38833.19141
472.546875,-38811.18359
472.5546875,-38796.23047
472.5625,-38788.96484
472.5703125,-38785.59766
472.578125,-38780.97656
472.5859375,-38772.10156
472.59375,-38759.23047
472.6015625,-38745.61719
472.609375,-38734.30469
472.6171875,-38725.12891
472.625,-38714.55078
472.6328125,-38697.01172
472.640625,-38669.35547
472.6484375,-38633.15234
472.65625,-38593.64844
472.6640625,-38558.26563
472.671875,-38530.78125
472.6796875,-38510.19531
472.6875,-38491.87891
472.6953125,-38470.01563
472.703125,-38442.80469
472.7109375,-38412.10938
472.71875,-38382.14453
472.7265625,-38356.37109
472.734375,-38334.0625
472.7421875,-38310.94531
472.75,-38281.48438
472.7578125,-38242.04688
472.765625,-38193.50781
472.7734375,-38139.88672
472.78125,-38086.90625
472.7890625,-38038.90234
472.796875,-37996.44922
472.8046875,-37958.02344
472.8125,-37919.55078
472.8203125,-37876.9375
472.828125,-37827.59766
472.8359375,-37770.09375
472.84375,-37705.76563
472.8515625,-37636.83594
472.859375,-37566.12109
472.8671875,-37495.84766
472.875,-37426.29297
472.8828125,-37356
472.890625,-37282.64844
472.8984375,-37204.61719
472.90625,-37123.49219
472.9140625,-37043.6875
472.921875,-36971.95313
472.9296875,-36914.30078
472.9375,-36872.09375
472.9453125,-36842.42578
472.953125,-36817.41016
472.9609375,-36788.67578
472.96875,-36751.53516
472.9765625,-36706.3125
472.984375,-36658.95703
472.9921875,-36616.37109
473,-36582.61719
473.0078125,-36557.5
473.015625,-36535.67578
473.0234375,-36511.22656
473.03125,-36480.96094
473.0390625,-36445.62109
473.046875,-36409.88672
473.0546875,-36377.89844
473.0625,-36351.40234
473.0703125,-36328.48438
473.078125,-36304.19531
473.0859375,-36275.04297
473.09375,-36239.54297
473.1015625,-36199.59375
473.109375,-36159.29297
473.1171875,-36121.69531
473.125,-36088.35547
473.1328125,-36058.05859
473.140625,-36028.25781
473.1484375,-35996.71094
473.15625,-35962.125
473.1640625,-35924.51953
473.171875,-35884.55859
473.1796875,-35842.23828
473.1875,-35797.76172
473.1953125,-35750.36719
473.203125,-35699.76563
473.2109375,-35646.39844
473.21875,-35590.74219
473.2265625,-35534.89453
473.234375,-35480.71484
473.2421875,-35430.12109
473.25,-35384.73828
473.2578125,-35344.30859
473.265625,-35307.05859
473.2734375,-35269.07813
473.28125,-35225.53906
473.2890625,-35172.37109
473.296875,-35107.65625
473.3046875,-35032.75391
473.3125,-34951.87109
473.3203125,-34869.71484
473.328125,-34790.56641
473.3359375,-34715.24219
473.34375,-34642.05469
473.3515625,-34568.14063
473.359375,-34490.92578
473.3671875,-34411.4375
473.375,-34332.80859
473.3828125,-34259.20313
473.390625,-34193.68359
473.3984375,-34135.76172
473.40625,-34082.57813
473.4140625,-34030.55469
473.421875,-33978.04297
473.4296875,-33926.79688
473.4375,-33880.14063
473.4453125,-33840.92969
473.453125,-33808.80859
473.4609375,-33779.42188
473.46875,-33747.83984
473.4765625,-33710.17969
473.484375,-33666.51953
473.4921875,-33620.33203
473.5,-33575.05859
473.5078125,-33532.76563
473.515625,-33492.04688
473.5234375,-33449.65625
473.53125,-33403.18359
473.5390625,-33352.00781
473.546875,-33297.74219
473.5546875,-33242.28906
473.5625,-33186.30078
473.5703125,-33129.30469
473.578125,-33070.05078
473.5859375,-33008.60547
473.59375,-32946.32422
473.6015625,-32884.48828
473.609375,-32824.375
473.6171875,-32765.37695
473.625,-32706.89648
473.6328125,-32649.93945
473.640625,-32597.08594
473.6484375,-32553.03906
473.65625,-32520.88281
473.6640625,-32500.41211
473.671875,-32487.75977
473.6796875,-32476.43945
473.6875,-32460.80859
473.6953125,-32438.23438
473.703125,-32409.63281
473.7109375,-32378.49023
473.71875,-32348.06836
473.7265625,-32320.50586
473.734375,-32296.38477
473.7421875,-32274.8125
473.75,-32255.55078
473.7578125,-32237.43945
473.765625,-32218.85938
473.7734375,-32197.63086
473.78125,-32170.875
473.7890625,-32137.56836
473.796875,-32098.00391
473.8046875,-32053.71484
473.8125,-32006.22656
473.8203125,-31955.22656
473.828125,-31899.29102
473.8359375,-31837.26172
473.84375,-31770.14258
473.8515625,-31702.14453
473.859375,-31638.4668
473.8671875,-31583.25391
473.875,-31537.19531
473.8828125,-31496.82227
473.890625,-31458.06641
473.8984375,-31417.65625
473.90625,-31375.5918
473.9140625,-31334.89453
473.921875,-31298.59766
473.9296875,-31268.94336
473.9375,-31245.22461
473.9453125,-31224.94336
473.953125,-31205.32813
473.9609375,-31184.23242
473.96875,-31160.87891
473.9765625,-31135.44531
473.984375,-31108.51563
473.9921875,-31081.55664
474,-31056.30859
474.0078125,-31033.99023
474.015625,-31015.83398
474.0234375,-31000.2168
474.03125,-30984.24219
474.0390625,-30963.49805
474.046875,-30935.02734
474.0546875,-30899.37891
474.0625,-30859.87305
474.0703125,-30821.82227
474.078125,-30788.56445
474.0859375,-30759.94531
474.09375,-30732.76367
474.1015625,-30702.99805
474.109375,-30668.97852
474.1171875,-30632.44531
474.125,-30596.74609
474.1328125,-30565.03711
474.140625,-30537.08984
474.1484375,-30510.50586
474.15625,-30482.72656
474.1640625,-30452.7168
474.171875,-30422.82031
474.1796875,-30395.50391
474.1875,-30371.48828
474.1953125,-30348.83984
474.203125,-30323.47852
474.2109375,-30293.39453
474.21875,-30260.02148
474.2265625,-30228.35352
474.234375,-30203.97266
474.2421875,-30188.9668
474.25,-30180.2207
474.2578125,-30170.61914
474.265625,-30152.29297
474.2734375,-30121.72656
474.28125,-30080.39063
474.2890625,-30034.41602
474.296875,-29990.9707
474.3046875,-29953.93164
474.3125,-29923.53906
474.3203125,-29895.8418
474.328125,-29866.06641
474.3359375,-29831.80469
474.34375,-29793.71484
474.3515625,-29755.70508
474.359375,-29722.125
474.3671875,-29695.75781
474.375,-29676.97461
474.3828125,-29664.03906
474.390625,-29655.09961
474.3984375,-29649.38867
474.40625,-29646.79883
474.4140625,-29648.07617
474.421875,-29652.48242
474.4296875,-29658.56641
474.4375,-29664.75586
474.4453125,-29669.71094
474.453125,-29674.01563
474.4609375,-29678.11914
474.46875,-29681.92969
474.4765625,-29684.74414
474.484375,-29685.40625
474.4921875,-29684.30859
474.5,-29683.3457
474.5078125,-29684.9668
474.515625,-29690.25
474.5234375,-29697.03906
474.53125,-29701.07813
474.5390625,-29698.47656
474.546875,-29688.20703
474.5546875,-29674.35547
474.5625,-29663.08594
474.5703125,-29659.91211
474.578125,-29666.5
474.5859375,-29679.41016
474.59375,-29693.69922
474.6015625,-29704.89648
474.609375,-29711.79492
474.6171875,-29716.39063
474.625,-29721.1582
474.6328125,-29727.40625
474.640625,-29733.94141
474.6484375,-29737.9668
474.65625,-29736.99219
474.6640625,-29729.49805
474.671875,-29715.60938
474.6796875,-29695.93945
474.6875,-29670.18945
474.6953125,-29637.91602
474.703125,-29597.79492
474.7109375,-29549.54883
474.71875,-29494.875
474.7265625,-29436.91406
474.734375,-29380.60156
474.7421875,-29329.54297
474.75,-29284.64258
474.7578125,-29243.60156
474.765625,-29201.54102
474.7734375,-29154.30469
474.78125,-29101.04883
474.7890625,-29045.36914
474.796875,-28994.05273
474.8046875,-28953.15625
474.8125,-28925.29102
474.8203125,-28908.26367
474.828125,-28896.09766
474.8359375,-28883.30664
474.84375,-28866.12109
474.8515625,-28843.96289
474.859375,-28818.43359
474.8671875,-28790.93359
474.875,-28763.13477
474.8828125,-28735.80664
474.890625,-28709.75391
474.8984375,-28685.98828
474.90625,-28664.54492
474.9140625,-28644.44531
474.921875,-28623.59375
474.9296875,-28599.75391
474.9375,-28572.05859
474.9453125,-28541.05273
474.953125,-28508.82617
474.9609375,-28477.76758
474.96875,-28449.0293
474.9765625,-28423.30078
474.984375,-28399.59766
474.9921875,-28376.4043
475,-28352.28125
475.0078125,-28325.37109
475.015625,-28295.6543
475.0234375,-28263.9707
475.03125,-28232.4082
475.0390625,-28203.64063
475.046875,-28179.23828
475.0546875,-28159.2793
475.0625,-28142.36914
475.0703125,-28126.71484
475.078125,-28111.85742
475.0859375,-28098.57227
475.09375,-28088.71094
475.1015625,-28083.47461
475.109375,-28081.56641
475.1171875,-28080.29297
475.125,-28075.35156
475.1328125,-28063.3457
475.140625,-28043.19141
475.1484375,-28015.65039
475.15625,-27983.82617
475.1640625,-27950.75
475.171875,-27918.58398
475.1796875,-27887.97461
475.1875,-27857.48633
475.1953125,-27824.44141
475.203125,-27785.75781
475.2109375,-27739.13086
475.21875,-27684.6875
475.2265625,-27624.81641
475.234375,-27564.35156
475.2421875,-27508.88477
475.25,-27462.24023
475.2578125,-27426.2168
475.265625,-27398.93164
475.2734375,-27376.5332
475.28125,-27355.28516
475.2890625,-27332.63672
475.296875,-27309.17773
475.3046875,-27286.98047
475.3125,-27268.32422
475.3203125,-27253.94336
475.328125,-27241.91406
475.3359375,-27228.78906
475.34375,-27211.56055
475.3515625,-27189.59375
475.359375,-27166.04297
475.3671875,-27145.91406
475.375,-27133.86328
475.3828125,-27131.00586
475.390625,-27132.99414
475.3984375,-27132.69531
475.40625,-27122.5293
475.4140625,-27099.04688
475.421875,-27064.99219
475.4296875,-27027.33398
475.4375,-26994.53125
475.4453125,-26971.57031
475.453125,-26958.31055
475.4609375,-26950.44727
475.46875,-26942.25391
475.4765625,-26929.82617
475.484375,-26912.3125
475.4921875,-26890.76953
475.5,-26867.06836
475.5078125,-26842.63867
475.515625,-26817.78906
475.5234375,-26793.0918
475.53125,-26768.875
475.5390625,-26745.98047
475.546875,-26723.7832
475.5546875,-26700.78125
475.5625,-26675.74805
475.5703125,-26648.35742
475.578125,-26620.66797
475.5859375,-26595.18164
475.59375,-26573.14258
475.6015625,-26553.23242
475.609375,-26531.78125
475.6171875,-26505.25977
475.625,-26472.69141
475.6328125,-26435.98047
475.640625,-26399.12109
475.6484375,-26364.19141
475.65625,-26329.96289
475.6640625,-26292.01953
475.671875,-26244.8125
475.6796875,-26186.17188
475.6875,-26118.0293
475.6953125,-26046.28125
475.703125,-25978.24023
475.7109375,-25918.72461
475.71875,-25869.19727
475.7265625,-25827.26367
475.734375,-25788.96289
475.7421875,-25751.34375
475.75,-25713.82422
475.7578125,-25678.57227
475.765625,-25649.00586
475.7734375,-25627.29688
475.78125,-25613.65234
475.7890625,-25604.97266
475.796875,-25597.11133
475.8046875,-25586.94531
475.8125,-25573.68164
475.8203125,-25560.24219
475.828125,-25550.44141
475.8359375,-25546.98438
475.84375,-25549.80664
475.8515625,-25555.51758
475.859375,-25559.96094
475.8671875,-25560.22852
475.875,-25556.27148
475.8828125,-25550.55078
475.890625,-25545.81445
475.8984375,-25543.40039
475.90625,-25542.51758
475.9140625,-25540.77148
475.921875,-25536.75391
475.9296875,-25530.05469
475.9375,-25521.73438
475.9453125,-25512.93359
475.953125,-25503.18359
475.9609375,-25491.58594
475.96875,-25476.80664
475.9765625,-25458.82422
475.984375,-25439.44922
475.9921875,-25420.79102
476,-25404.41406
476.0078125,-25389.75781
476.015625,-25375.24219
476.0234375,-25359.48828
476.03125,-25342.20898
476.0390625,-25324.71484
476.046875,-25308.52148
476.0546875,-25293.53125
476.0625,-25278.60938
476.0703125,-25261.45898
476.078125,-25241.17188
476.0859375,-25219.37109
476.09375,-25199.20117
476.1015625,-25184.58008
476.109375,-25176.89844
476.1171875,-25174.34961
476.125,-25173.0293
476.1328125,-25168.75977
476.140625,-25159.91016
476.1484375,-25147.91406
476.15625,-25136.07227
476.1640625,-25127.25391
476.171875,-25121.46289
476.1796875,-25116.07031
476.1875,-25107.38867
476.1953125,-25092.76172
476.203125,-25072.98438
476.2109375,-25050.63281
476.21875,-25028.50195
476.2265625,-25007.38867
